rho,beta,seed,iteration,tcr,mean_energy,sigma_energy
0.1,1.0,3,198,0.31094527363184077,108.72221328893247,3.7337633051978782
0.1,1.0,3,199,0.31094527363184077,108.13522844083411,3.760441307970076
0.1,1.0,3,200,0.31094527363184077,107.5399593214883,3.7863787193460845
0.1,1.0,3,201,0.31094527363184077,107.00268010087473,3.8122997502058116
0.1,1.0,3,202,0.31094527363184077,106.45297447338999,3.834092915213844
0.1,1.0,3,203,0.31094527363184077,105.89498457465774,3.840463232777835
0.1,1.0,3,204,0.31094527363184077,105.34113681154926,3.8731548414373846
0.1,1.0,3,205,0.31094527363184077,104.78314691281703,3.886725734010318
0.1,1.0,3,206,0.31094527363184077,104.23344128533229,3.918856521462957
0.1,1.0,3,207,0.31094527363184077,103.67959352222378,3.9228112002057527
0.1,1.0,3,208,0.31094527363184077,103.12988789473903,3.9413048066597427
0.1,1.0,3,209,0.31094527363184077,102.55532945351187,3.972436861991344
0.1,1.0,3,210,0.31094527363184077,101.98491314790846,4.000857937524493
0.1,1.0,3,211,0.31094527363184077,101.4352075204237,4.027240265239135
0.1,1.0,3,212,0.31094527363184077,100.89792829981015,4.0408713537651595
0.1,1.0,3,213,0.31094527363184077,100.33165412983047,4.0556265011702886
0.1,1.0,3,214,0.31094527363184077,99.76952209547449,4.0760394339875745
0.1,1.0,3,215,0.31094527363184077,99.21981646798974,4.097159826203039
0.1,1.0,3,216,0.31094527363184077,98.66596870488124,4.101917196355972
0.1,1.0,3,217,0.31094527363184077,98.08312599240665,4.125151668308726
0.1,1.0,3,218,0.31094527363184077,97.53342036492188,4.1478916759213105
0.1,1.0,3,219,0.31094527363184077,96.97128833056593,4.170064601369589
0.1,1.0,3,220,0.31094527363184077,96.38844561809131,4.206817796609966
0.1,1.0,3,221,0.31094527363184077,95.8056029056167,4.2431753665111644
0.1,1.0,3,222,0.31094527363184077,95.23104446438954,4.268489470579528
0.1,1.0,3,223,0.31094527363184077,94.65234388753866,4.30423124625661
0.1,1.0,3,224,0.31094527363184077,94.07364331068777,4.337339542375678
0.1,1.0,3,225,0.31094527363184077,93.51151127633182,4.36600845253612
0.1,1.0,3,226,0.31094527363184077,92.9659477844708,4.365701964193532
0.1,1.0,3,227,0.31094527363184077,92.40381575011483,4.396319139258737
0.1,1.0,3,228,0.31094527363184077,91.84996798700635,4.420280579748605
0.1,1.0,3,229,0.31094527363184077,91.27955168140292,4.436413785093466
0.1,1.0,3,230,0.31094527363184077,90.70085110455204,4.46614020470414
0.1,1.0,3,231,0.31094527363184077,90.14286120581984,4.4725577730488535
0.1,1.0,3,232,0.31094527363184077,89.56830276459267,4.503559488673581
0.1,1.0,3,233,0.31094527363184077,89.02273927273166,4.512643688240487
0.1,1.0,3,234,0.31094527363184077,88.46474937399944,4.540401107177683
0.1,1.0,3,235,0.31094527363184077,87.91504374651467,4.55919590342876
0.1,1.0,3,236,0.31094527363184077,87.34462744091125,4.57437629188901
0.1,1.0,3,237,0.31094527363184077,86.79077967780276,4.598068319488889
0.1,1.0,3,238,0.31094527363184077,86.24107405031802,4.596139114221575
0.1,1.0,3,239,0.31094527363184077,85.68308415158577,4.610401100057048
0.1,1.0,3,240,0.31094527363184077,85.1540892022197,4.62290394792597
0.1,1.0,3,241,0.31094527363184077,84.60852571035865,4.633548209470686
0.1,1.0,3,242,0.31094527363184077,84.04639367600271,4.658326011489985
0.1,1.0,3,243,0.31094527363184077,83.48426164164675,4.67447387916895
0.1,1.0,3,244,0.31094527363184077,82.91384533604332,4.707333897828942
0.1,1.0,3,245,0.31094527363184077,82.35999757293484,4.734277470886863
0.1,1.0,3,246,0.31094527363184077,81.81443408107381,4.7558786948228295
0.1,1.0,3,247,0.31094527363184077,81.2564441823416,4.774239897085094
0.1,1.0,3,248,0.31094527363184077,80.68602787673818,4.803475870086388
0.1,1.0,3,249,0.31094527363184077,80.11975370675847,4.820108704085061
0.1,1.0,3,250,0.31094527363184077,79.5410531299076,4.8476000229535225
0.1,1.0,3,251,0.31094527363184077,79.00377390929404,4.859629591905324
0.1,1.0,3,252,0.31094527363184077,78.44992614618555,4.881297712523915
0.1,1.0,3,253,0.31094527363184077,77.88365197620587,4.901165651538438
0.1,1.0,3,254,0.31094527363184077,77.33808848434484,4.919132458630435
0.1,1.0,3,255,0.31094527363184077,76.75524577187022,4.959334016673122
0.1,1.0,3,256,0.31094527363184077,76.19311373751427,4.980175899433635
0.1,1.0,3,257,0.31094527363184077,75.65997665252443,5.005184451568396
0.1,1.0,3,258,0.31094527363184077,75.0978446181685,5.019504877281885
0.1,1.0,3,259,0.31094527363184077,74.55228112630746,5.044299707102362
0.1,1.0,3,260,0.31094527363184077,73.98600695632777,5.066206322160125
0.1,1.0,3,261,0.31094527363184077,73.43630132884303,5.094781222716254
0.1,1.0,3,262,0.31094527363184077,72.87002715886332,5.113753510211709
0.1,1.0,3,263,0.31094527363184077,72.29961085325992,5.138704943947994
0.1,1.0,3,264,0.31094527363184077,71.74162095452769,5.149295607646214
0.1,1.0,3,265,0.31094527363184077,71.14635183518187,5.17690936274817
0.1,1.0,3,266,0.31094527363184077,70.5925040720734,5.19321933686215
0.1,1.0,3,267,0.31094527363184077,70.03451417334115,5.217758438985992
0.1,1.0,3,268,0.31094527363184077,69.47652427460892,5.243140401894475
0.1,1.0,3,269,0.31094527363184077,68.93096078274792,5.257109808722909
0.1,1.0,3,270,0.31094527363184077,68.38539729088687,5.270190516488271
0.1,1.0,3,271,0.31094527363184077,67.83983379902585,5.298892080875644
0.1,1.0,3,272,0.31094527363184077,67.29427030716481,5.326177346889053
0.1,1.0,3,273,0.31094527363184077,66.74456467968007,5.343997427078666
0.1,1.0,3,274,0.31094527363184077,66.19071691657157,5.369400541888815
0.1,1.0,3,275,0.31094527363184077,65.62858488221562,5.398466048426822
0.1,1.0,3,276,0.31094527363184077,65.05402644098845,5.414538577168954
0.1,1.0,3,277,0.31094527363184077,64.4918944066325,5.453957828706767
0.1,1.0,3,278,0.31094527363184077,63.92147810102908,5.493306749385729
0.1,1.0,3,279,0.31094527363184077,63.35520393104939,5.508041201711315
0.1,1.0,3,280,0.31094527363184077,62.80135616794089,5.534503296858705
0.1,1.0,3,281,0.31094527363184077,62.25579267607985,5.554844469153796
0.1,1.0,3,282,0.31094527363184077,61.69366064172389,5.572765699116659
0.1,1.0,3,283,0.31094527363184077,61.12738647174418,5.591562434608091
0.1,1.0,3,284,0.31094527363184077,60.548685894893296,5.618337846924749
0.1,1.0,3,285,0.31094527363184077,60.003122403032265,5.639459256287238
0.1,1.0,3,286,0.31094527363184077,59.46998531804242,5.652841708137002
0.1,1.0,3,287,0.31094527363184077,58.90785328368645,5.678065273350606
0.1,1.0,3,288,0.31094527363184077,58.36228979182541,5.696161980425355
0.1,1.0,3,289,0.31094527363184077,57.80015775746945,5.7125682014077634
0.1,1.0,3,290,0.31094527363184077,57.24630999436094,5.716009981998813
0.1,1.0,3,291,0.31094527363184077,56.7007465024999,5.734159962680337
0.1,1.0,3,292,0.31094527363184077,56.12618806127274,5.761867739269887
0.1,1.0,3,293,0.31094527363184077,55.58062456941169,5.778766799333404
0.1,1.0,3,294,0.31094527363184077,55.022634670679466,5.819931998028374
0.1,1.0,3,295,0.31094527363184077,54.43979195820484,5.856181669429606
0.1,1.0,3,296,0.31094527363184077,53.89008633072008,5.873373339459574
0.1,1.0,3,297,0.31094527363184077,53.319670025116636,5.888517492767581
0.1,1.0,3,298,0.31094527363184077,52.74511158388948,5.912909911269503
0.1,1.0,3,299,0.31094527363184077,52.17469527828606,5.949694768403003
0.1,1.0,4,0,0.14534883720930233,221.50071365206026,0.12381924968219384
0.1,1.0,4,1,0.19684385382059802,220.95231854542575,0.19447033509708742
0.1,1.0,4,2,0.22425249169435216,220.37067393144267,0.2836562153801379
0.1,1.0,4,3,0.24667774086378738,219.7320599146271,0.29286853307587857
0.1,1.0,4,4,0.2558139534883721,219.0870851677965,0.29538992404655423
0.1,1.0,4,5,0.2599667774086379,218.46796828534212,0.40589143123215593
0.1,1.0,4,6,0.26578073089701,217.81056713164034,0.4125355768318278
0.1,1.0,4,7,0.26578073089701,217.17801879168093,0.44149659981291
0.1,1.0,4,8,0.2666112956810631,216.58789685859273,0.5646750913228052
0.1,1.0,4,9,0.26993355481727577,215.9512063830096,0.595201190552506
0.1,1.0,4,10,0.2707641196013289,215.2979473649315,0.643519446192751
0.1,1.0,4,11,0.2707641196013289,214.69954116059589,0.7680241036730581
0.1,1.0,4,12,0.2707641196013289,214.09598777000255,0.7968830726577408
0.1,1.0,4,13,0.2707641196013289,213.47172370129064,0.8223105380051922
0.1,1.0,4,14,0.27159468438538203,212.8898860394499,0.9581318368617763
0.1,1.0,4,15,0.27159468438538203,212.28633264885661,0.9911007447185612
0.1,1.0,4,16,0.27408637873754155,211.68692139388708,1.0345502970901501
0.1,1.0,4,17,0.287375415282392,211.11407868141245,1.0725622621407453
0.1,1.0,4,18,0.29485049833887045,210.47967910114556,1.0990121871039686
0.1,1.0,4,19,0.29817275747508304,209.91026784617603,1.2154318738500005
0.1,1.0,4,20,0.29817275747508304,209.30671445558278,1.261368954141027
0.1,1.0,4,21,0.29817275747508304,208.69487679374205,1.3037400152861203
0.1,1.0,4,22,0.29900332225913623,208.1006127250301,1.4262828212536136
0.1,1.0,4,23,0.29900332225913623,207.5136278769317,1.4702397916173704
0.1,1.0,4,24,0.29900332225913623,206.9459980778109,1.5834556128357027
0.1,1.0,4,25,0.29900332225913623,206.31759187347524,1.596364569712244
0.1,1.0,4,26,0.29900332225913623,205.7140384828819,1.6349909872007156
0.1,1.0,4,27,0.29900332225913623,205.1104850922887,1.6829304445556237
0.1,1.0,4,28,0.29900332225913623,204.5027895660717,1.7458898786006143
0.1,1.0,4,29,0.29900332225913623,203.89095190423095,1.7969629156816578
0.1,1.0,4,30,0.29900332225913623,203.29982492050888,1.8341434311441538
0.1,1.0,4,31,0.29900332225913623,202.7086979367868,1.908294214619187
0.1,1.0,4,32,0.29900332225913623,202.12999735993589,1.9576305728514456
0.1,1.0,4,33,0.29900332225913623,201.60614959682738,2.0771318480053615
0.1,1.0,4,34,0.29900332225913623,201.00259620623413,2.131750456705869
0.1,1.0,4,35,0.29900332225913623,200.41975349375952,2.183505202240523
0.1,1.0,4,36,0.29900332225913623,199.8327686456612,2.246279556671319
0.1,1.0,4,37,0.29900332225913623,199.23749952631536,2.3046380964916784
0.1,1.0,4,38,0.29900332225913623,198.650514678217,2.365566774469425
0.1,1.0,4,39,0.29900332225913623,198.04281915200002,2.409523685581294
0.1,1.0,4,40,0.29900332225913623,197.4475500326542,2.4508225631762244
0.1,1.0,4,41,0.29900332225913623,196.85642304893207,2.499900286606143
0.1,1.0,4,42,0.29900332225913623,196.26943820083375,2.5551798535715657
0.1,1.0,4,43,0.29900332225913623,195.69073762398284,2.6054536728420983
0.1,1.0,4,44,0.29983388704318936,195.1368898608744,2.644031341905502
0.1,1.0,4,45,0.29983388704318936,194.56233141964725,2.694848403000052
0.1,1.0,4,46,0.29983388704318936,193.96292016467768,2.7406136419438107
0.1,1.0,4,47,0.29983388704318936,193.3842195878268,2.8077720601924363
0.1,1.0,4,48,0.29983388704318936,192.80966114659964,2.8500562876613875
0.1,1.0,4,49,0.29983388704318936,192.25581338349116,2.890498806957334
0.1,1.0,4,50,0.29983388704318936,191.67297067101657,2.944809738610956
0.1,1.0,4,51,0.29983388704318936,191.0984122297894,2.989869701646717
0.1,1.0,4,52,0.29983388704318936,190.55385378856226,3.064612672725958
0.1,1.0,4,53,0.29983388704318936,190.00000602545376,3.1136609384343465
0.1,1.0,4,54,0.29983388704318936,189.4088790417317,3.145575085067812
0.1,1.0,4,55,0.29983388704318936,188.89745768549437,3.2217801706818663
0.1,1.0,4,56,0.29983388704318936,188.33532565113842,3.270736263799918
0.1,1.0,4,57,0.29983388704318936,187.7773357524062,3.3075115223689657
0.1,1.0,4,58,0.29983388704318936,187.20277731117903,3.3558419900494445
0.1,1.0,4,59,0.29983388704318936,186.6406452768231,3.412701847155052
0.1,1.0,4,60,0.29983388704318936,186.06608683559597,3.459809848280754
0.1,1.0,4,61,0.29983388704318936,185.47495985187385,3.532240676496486
0.1,1.0,4,62,0.29983388704318936,184.9128278175179,3.5715042255198015
0.1,1.0,4,63,0.29983388704318936,184.36312219003315,3.625202952564409
0.1,1.0,4,64,0.29983388704318936,183.79684802005346,3.6849291132331343
0.1,1.0,4,65,0.29983388704318936,183.2347159856975,3.7463593195513054
0.1,1.0,4,66,0.29983388704318936,182.6684418157178,3.8042440693534596
0.1,1.0,4,67,0.29983388704318936,182.1104519169856,3.860446546989002
0.1,1.0,4,68,0.29983388704318936,181.56074628950086,3.8990937816498796
0.1,1.0,4,69,0.29983388704318936,181.0151827976398,3.944163841441932
0.1,1.0,4,70,0.29983388704318936,180.4696193057788,3.986378740980912
0.1,1.0,4,71,0.29983388704318936,179.93234008516524,4.036999080148392
0.1,1.0,4,72,0.29983388704318936,179.3619237795618,4.079944567158203
0.1,1.0,4,73,0.29983388704318936,178.79150747395838,4.12910364758279
0.1,1.0,4,74,0.29983388704318936,178.23351757522616,4.17317519479236
0.1,1.0,4,75,0.29983388704318936,177.6672434052465,4.215034510309223
0.1,1.0,4,76,0.29983388704318936,177.12167991338544,4.263160329398811
0.1,1.0,4,77,0.29983388704318936,176.55126360778203,4.319938160156214
0.1,1.0,4,78,0.29983388704318936,176.00984225154474,4.371450330690759
0.1,1.0,4,79,0.29983388704318936,175.46013662406,4.418903116858508
0.1,1.0,4,80,0.29983388704318936,174.88972031845657,4.46670929552199
0.1,1.0,4,81,0.29983388704318936,174.3110197416057,4.510757395754961
0.1,1.0,4,82,0.29983388704318936,173.75717197849718,4.5584500615001335
0.1,1.0,4,83,0.29983388704318936,173.19918207976497,4.607596910812812
0.1,1.0,4,84,0.29983388704318936,172.6453343166565,4.654612136264143
0.1,1.0,4,85,0.29983388704318936,172.06663373980558,4.699160367448308
0.1,1.0,4,86,0.29983388704318936,171.50864384107336,4.747190172860503
0.1,1.0,4,87,0.29983388704318936,170.9547960779649,4.787575157530152
0.1,1.0,4,88,0.29983388704318936,170.39266404360893,4.835212109320212
0.1,1.0,4,89,0.29983388704318936,169.83881628050045,4.894541653693132
0.1,1.0,4,90,0.29983388704318936,169.28911065301568,4.954116790536651
0.1,1.0,4,91,0.29983388704318936,168.73526288990723,4.996660026743138
0.1,1.0,4,92,0.29983388704318936,168.1814151267987,5.041511844786901
0.1,1.0,4,93,0.29983388704318936,167.62342522806648,5.090460415487827
0.1,1.0,4,94,0.29983388704318936,167.0612931937105,5.144481505822661
0.1,1.0,4,95,0.29983388704318936,166.4784504812359,5.193681450956586
0.1,1.0,4,96,0.29983388704318936,165.93288698937488,5.238999731428967
0.1,1.0,4,97,0.29983388704318936,165.37903922626637,5.292548053152192
0.1,1.0,4,98,0.29983388704318936,164.80033864941552,5.346059230604666
0.1,1.0,4,99,0.29983388704318936,164.24234875068328,5.395398576143279
0.1,1.0,4,100,0.29983388704318936,163.68021671632735,5.44685608082754
0.1,1.0,4,101,0.29983388704318936,163.08494759698152,5.5027331289033325
0.1,1.0,4,102,0.29983388704318936,162.49796274888314,5.552080079390795
0.1,1.0,4,103,0.29983388704318936,161.92754644327974,5.598375171989125
0.1,1.0,4,104,0.29983388704318936,161.34884586642886,5.650751710257862
0.1,1.0,4,105,0.29983388704318936,160.80328237456783,5.703701899764691
0.1,1.0,4,106,0.29983388704318936,160.24943461145935,5.755267485653343
0.1,1.0,4,107,0.29983388704318936,159.68730257710342,5.820795964042077
0.1,1.0,4,108,0.29983388704318936,159.1168862715,5.877469844760222
0.1,1.0,4,109,0.29983388704318936,158.5630385083915,5.9364601586373755
0.1,1.0,4,110,0.29983388704318936,158.0216171521542,5.994797960664485
0.1,1.0,4,111,0.29983388704318936,157.45534298217453,6.056769902750476
0.1,1.0,4,112,0.29983388704318936,156.90563735468976,6.1087521554060595
0.1,1.0,4,113,0.29983388704318936,156.36007386282873,6.159412894860698
0.1,1.0,4,114,0.29983388704318936,155.79794182847277,6.211723563057391
0.1,1.0,4,115,0.29983388704318936,155.22752552286934,6.27129356242027
0.1,1.0,4,116,0.29983388704318936,154.6902463022558,6.323908806012252
0.1,1.0,4,117,0.29983388704318936,154.13225640352357,6.383691259340932
0.1,1.0,4,118,0.29983388704318936,153.57840864041506,6.437261459621159
0.1,1.0,4,119,0.29983388704318936,153.01627660605914,6.488445565443276
0.1,1.0,4,120,0.29983388704318936,152.46242884295063,6.542936046022593
0.1,1.0,4,121,0.29983388704318936,151.89201253734723,6.5988615794070205
0.1,1.0,4,122,0.29983388704318936,151.33402263861498,6.652527271576671
0.1,1.0,4,123,0.29983388704318936,150.77603273988277,6.705899274782389
0.1,1.0,4,124,0.29983388704318936,150.2097585699031,6.761887338615383
0.1,1.0,4,125,0.29983388704318936,149.66005294241833,6.813297633156616
0.1,1.0,4,126,0.29983388704318936,149.09792090806238,6.866975146114266
0.1,1.0,4,127,0.29983388704318936,148.56064168744882,6.921283050864285
0.1,1.0,4,128,0.29983388704318936,148.0026517887166,6.97109889735496
0.1,1.0,4,129,0.29983388704318936,147.43223548311317,7.026784869173559
0.1,1.0,4,130,0.29983388704318936,146.88667199125214,7.081368859092281
0.1,1.0,4,131,0.29983388704318936,146.33282422814364,7.139891734854442
0.1,1.0,4,132,0.29983388704318936,145.79554500753008,7.195846898131008
0.1,1.0,4,133,0.29983388704318936,145.24998151566905,7.25097351686783
0.1,1.0,4,134,0.29983388704318936,144.67542307444188,7.306032414663273
0.1,1.0,4,135,0.29983388704318936,144.11329104008595,7.3679212532087295
0.1,1.0,4,136,0.29983388704318936,143.57186968384866,7.41740747537183
0.1,1.0,4,137,0.29983388704318936,143.03044832761137,7.474524385157551
0.1,1.0,4,138,0.29983388704318936,142.4683162932554,7.533894061498752
0.1,1.0,4,139,0.29983388704318936,141.9227528013944,7.589916421326981
0.1,1.0,4,140,0.29983388704318936,141.3399100889198,7.650615768455943
0.1,1.0,4,141,0.29983388704318936,140.77777805456384,7.710724323231984
0.1,1.0,4,142,0.29983388704318936,140.21564602020786,7.76896681450281
0.1,1.0,4,143,0.29983388704318936,139.65765612147567,7.822660950721807
0.1,1.0,4,144,0.29983388704318936,139.11209262961464,7.882710715381813
0.1,1.0,4,145,0.29983388704318936,138.5541027308824,7.9338817758374915
0.1,1.0,4,146,0.29983388704318936,137.98368642527896,7.998744071209299
0.1,1.0,4,147,0.29983388704318936,137.41741225529927,8.05837869516306
0.1,1.0,4,148,0.29983388704318936,136.8511380853196,8.12375191201825
0.1,1.0,4,149,0.29983388704318936,136.30143245783486,8.183468790154317
0.1,1.0,4,150,0.29983388704318936,135.73101615223143,8.239339531918668
0.1,1.0,4,151,0.29983388704318936,135.17302625349922,8.2969908018478
0.1,1.0,4,152,0.29983388704318936,134.62746276163818,8.353384695279384
0.1,1.0,4,153,0.29983388704318936,134.0611885916585,8.41409092910184
0.1,1.0,4,154,0.29983388704318936,133.48663015043132,8.471640229077005
0.1,1.0,4,155,0.29983388704318936,132.91621384482795,8.528811551193318
0.1,1.0,4,156,0.29983388704318936,132.354081810472,8.581352822134209
0.1,1.0,4,157,0.29983388704318936,131.791949776116,8.63283762991489
0.1,1.0,4,158,0.29983388704318936,131.2381020130075,8.687831560671034
0.1,1.0,4,159,0.29983388704318936,130.67596997865158,8.743493716777209
0.1,1.0,4,160,0.29983388704318936,130.11798007991936,8.79888876782194
0.1,1.0,4,161,0.29983388704318936,129.5434216386922,8.858093753415607
0.1,1.0,4,162,0.29983388704318936,128.99371601120743,8.911453872789956
0.1,1.0,4,163,0.29983388704318936,128.41915756998029,8.96853376877488
0.1,1.0,4,164,0.29983388704318936,127.87773621374299,9.019573280530844
0.1,1.0,4,165,0.29983388704318936,127.34045699312942,9.073659871002501
0.1,1.0,4,166,0.29983388704318936,126.7824670943972,9.129112909396627
0.1,1.0,4,167,0.29983388704318936,126.21619292441751,9.18248401410696
0.1,1.0,4,168,0.29983388704318936,125.66234516130903,9.239556659209235
0.1,1.0,4,169,0.29983388704318936,125.116781669448,9.291383266959738
0.1,1.0,4,170,0.29983388704318936,124.55464963509205,9.35103605851329
0.1,1.0,4,171,0.29983388704318936,124.01737041447848,9.40513989603417
0.1,1.0,4,172,0.29983388704318936,123.47594905824118,9.456831418581682
0.1,1.0,4,173,0.29983388704318936,122.92210129513269,9.518517669509952
0.1,1.0,4,174,0.29983388704318936,122.37239566764795,9.577548641410488
0.1,1.0,4,175,0.29983388704318936,121.81026363329197,9.641356616455369
0.1,1.0,4,176,0.29983388704318936,121.26055800580725,9.701516457890797
0.1,1.0,4,177,0.29983388704318936,120.69014170020382,9.762024749092308
0.1,1.0,4,178,0.29983388704318936,120.13629393709532,9.821144873474362
0.1,1.0,4,179,0.29983388704318936,119.5783040383631,9.879870879691925
0.1,1.0,4,180,0.29983388704318936,119.00374559713596,9.937271392837093
0.1,1.0,4,181,0.29983388704318936,118.45818210527493,9.989416487968171
0.1,1.0,4,182,0.29983388704318936,117.88362366404776,10.047299572158906
0.1,1.0,4,183,0.29983388704318936,117.30906522282062,10.110500345492513
0.1,1.0,4,184,0.29983388704318936,116.7510753240884,10.168833325734692
0.1,1.0,4,185,0.29983388704318936,116.21379610347483,10.22182809368314
0.1,1.0,4,186,0.29983388704318936,115.68480115410873,10.276678960074847
0.1,1.0,4,187,0.29983388704318936,115.14337979787145,10.33406090306741
0.1,1.0,4,188,0.29983388704318936,114.5936741703867,10.394247991018121
0.1,1.0,4,189,0.29983388704318936,114.03568427165446,10.445569700753241
0.1,1.0,4,190,0.29983388704318936,113.49426291541718,10.503717958451066
0.1,1.0,4,191,0.29983388704318936,112.95284155917989,10.555567962836202
0.1,1.0,4,192,0.29983388704318936,112.40727806731886,10.612778412624913
0.1,1.0,4,193,0.29983388704318936,111.84928816858663,10.666735580726389
0.1,1.0,4,194,0.29983388704318936,111.29958254110186,10.722994947112795
0.1,1.0,4,195,0.29983388704318936,110.75401904924084,10.775287722849129
0.1,1.0,4,196,0.29983388704318936,110.21673982862728,10.826530058602627
0.1,1.0,4,197,0.29983388704318936,109.64218138740014,10.88263203223245
0.1,1.0,4,198,0.29983388704318936,109.0841914886679,10.936143564027612
0.1,1.0,4,199,0.29983388704318936,108.54277013243063,10.988983908371827
0.1,1.0,4,200,0.29983388704318936,107.99306450494586,11.043355172691772
0.1,1.0,4,201,0.29983388704318936,107.43507460621363,11.096907680535535
0.1,1.0,4,202,0.29983388704318936,106.87294257185768,11.151943635213335
0.1,1.0,4,203,0.29983388704318936,106.32737907999667,11.204012817810689
0.1,1.0,4,204,0.29983388704318936,105.76938918126443,11.256746262397808
0.1,1.0,4,205,0.29983388704318936,105.21554141815595,11.31342312659103
0.1,1.0,4,206,0.29983388704318936,104.6658357906712,11.369082207424288
0.1,1.0,4,207,0.29983388704318936,104.10784589193895,11.424038065509501
0.1,1.0,4,208,0.29983388704318936,103.53742958633555,11.485465980964976
0.1,1.0,4,209,0.29983388704318936,102.97115541635587,11.540040363923984
0.1,1.0,4,210,0.29983388704318936,102.41316551762364,11.594979672767522
0.1,1.0,4,211,0.29983388704318936,101.85103348326768,11.646485393713736
0.1,1.0,4,212,0.29983388704318936,101.29304358453545,11.704062071741692
0.1,1.0,4,213,0.29983388704318936,100.72676941455578,11.757326680549935
0.1,1.0,4,214,0.29983388704318936,100.16877951582356,11.813943866103637
0.1,1.0,4,215,0.29983388704318936,99.60250534584387,11.86960746139851
0.1,1.0,4,216,0.29983388704318936,99.05279971835911,11.924352848396449
0.1,1.0,4,217,0.29983388704318936,98.48652554837943,11.979457592505355
0.1,1.0,4,218,0.29983388704318936,97.93267778527094,12.033331578253895
0.1,1.0,4,219,0.29983388704318936,97.38297215778617,12.085551409783834
0.1,1.0,4,220,0.29983388704318936,96.84155080154886,12.13938797409144
0.1,1.0,4,221,0.29983388704318936,96.28356090281666,12.19336373074652
0.1,1.0,4,222,0.29983388704318936,95.74213954657937,12.247735477251195
0.1,1.0,4,223,0.29983388704318936,95.20900246158953,12.300337313772145
0.1,1.0,4,224,0.29983388704318936,94.63444402036238,12.356168662060613
0.1,1.0,4,225,0.29983388704318936,94.07645412163018,12.413535789117235
0.1,1.0,4,226,0.29983388704318936,93.51846422289795,12.46812421503095
0.1,1.0,4,227,0.29983388704318936,92.96461645978947,12.521169133665154
0.1,1.0,4,228,0.29983388704318936,92.4273372391759,12.574419728740782
0.1,1.0,4,229,0.29983388704318936,91.89005801856233,12.627659302978403
0.1,1.0,4,230,0.29983388704318936,91.33621025545386,12.682896783007088
0.1,1.0,4,231,0.29983388704318936,90.7865046279691,12.73605586100319
0.1,1.0,4,232,0.29983388704318936,90.24094113610808,12.790038236989757
0.1,1.0,4,233,0.29983388704318936,89.69537764424706,12.843610709760775
0.1,1.0,4,234,0.29983388704318936,89.12910347426738,12.899005623247467
0.1,1.0,4,235,0.29983388704318936,88.56697143991143,12.952779034791199
0.1,1.0,4,236,0.29983388704318936,88.0214079480504,13.007299833557802
0.1,1.0,4,237,0.29983388704318936,87.4799865918131,13.061483025854843
0.1,1.0,4,238,0.29983388704318936,86.91785455745716,13.115937289169526
0.1,1.0,4,239,0.29983388704318936,86.35986465872494,13.169660396818218
0.1,1.0,4,240,0.29983388704318936,85.82258543811137,13.223259665899912
0.1,1.0,4,241,0.29983388704318936,85.2687376750029,13.277896506685513
0.1,1.0,4,242,0.29983388704318936,84.72731631876562,13.33162087400168
0.1,1.0,4,243,0.29983388704318936,84.18175282690459,13.387875015417924
0.1,1.0,4,244,0.29983388704318936,83.63204719941982,13.443846228920146
0.1,1.0,4,245,0.29983388704318936,83.08234157193507,13.502718513429162
0.1,1.0,4,246,0.29983388704318936,82.5284938088266,13.55680116710178
0.1,1.0,4,247,0.29983388704318936,81.9622196388469,13.611698289343787
0.1,1.0,4,248,0.29983388704318936,81.40422974011469,13.666272426131282
0.1,1.0,4,249,0.29983388704318936,80.85038197700621,13.720642921529533
0.1,1.0,4,250,0.29983388704318936,80.30067634952147,13.774873332145395
0.1,1.0,4,251,0.29983388704318936,79.7509707220367,13.828587534453867
0.1,1.0,4,252,0.29983388704318936,79.19712295892819,13.884302807928803
0.1,1.0,4,253,0.29983388704318936,78.63084878894851,13.94020075001716
0.1,1.0,4,254,0.29983388704318936,78.07700102584005,13.994795608349072
0.1,1.0,4,255,0.29983388704318936,77.5148689914841,14.050038095125762
0.1,1.0,4,256,0.29983388704318936,76.96516336399932,14.1044680129336
0.1,1.0,4,257,0.29983388704318936,76.4320262790095,14.158687421523428
0.1,1.0,4,258,0.29983388704318936,75.89888919401969,14.21264426071573
0.1,1.0,4,259,0.29983388704318936,75.34089929528747,14.267077074661328
0.1,1.0,4,260,0.29983388704318936,74.79533580342644,14.322348977189884
0.1,1.0,4,261,0.29983388704318936,74.25391444718915,14.377017036513735
0.1,1.0,4,262,0.29983388704318936,73.6917824128332,14.433339159031993
0.1,1.0,4,263,0.29983388704318936,73.14207678534845,14.489355148622582
0.1,1.0,4,264,0.29983388704318936,72.58408688661622,14.548063554318768
0.1,1.0,4,265,0.29983388704318936,72.02195485226028,14.605297439172022
0.1,1.0,4,266,0.29983388704318936,71.44739641103313,14.663632034405332
0.1,1.0,4,267,0.29983388704318936,70.90597505479583,14.719236447501922
0.1,1.0,4,268,0.29983388704318936,70.35212729168735,14.775386194152505
0.1,1.0,4,269,0.29983388704318936,69.8024216642026,14.83179337422688
0.1,1.0,4,270,0.29983388704318936,69.2485739010941,14.887094466684967
0.1,1.0,4,271,0.29983388704318936,68.70301040923309,14.94235774996086
0.1,1.0,4,272,0.29983388704318936,68.11602556113473,15.002634507180908
0.1,1.0,4,273,0.29983388704318936,67.57046206927373,15.058094855865205
